buyer_week_before,clicked_buy_before,country,existing_buyer,made_purchase_before,saw_cart_before,spend_usd_next_14_days,user_added_credit_card,user_added_dcb,user_added_fop,user_added_gift_card,user_added_paypal,user_id,visit_before
4,1,KR,1,1,1,64.642356,0,1,1,1,0,1.60E+19,1
1,1,JP,1,1,1,4.328345,0,1,1,0,0,6.21E+18,1
6,1,US,1,1,1,64.93,1,1,1,0,0,1.48E+19,1
2,1,GB,1,1,1,1.280869,1,0,1,0,0,1.12E+19,1
1,1,PH,1,1,1,0.363529,0,1,1,0,0,9.53E+18,1
1,1,MX,1,1,1,46.566255,1,0,1,1,0,3.63E+18,1
0,0,IT,1,0,1,26.258546,0,1,1,0,0,4.17E+18,1
7,1,BE,1,1,1,65.138045,0,1,1,0,0,3.11E+18,1
6,1,US,1,1,1,227.89,1,0,1,0,0,1.37E+19,1
6,1,US,1,1,1,4.99,1,0,1,0,0,1.69E+19,1
8,1,JP,1,1,1,39.160955,1,0,1,0,0,1.56E+19,1
6,1,US,1,1,1,32.91,1,1,1,0,0,1.74E+19,1
8,1,SE,1,1,1,303.136183,1,1,1,0,1,1.12E+19,1
6,1,US,1,1,1,41.85,1,0,1,0,0,5.70E+18,1
7,1,KR,1,1,1,36.251231,1,1,1,0,0,1.05E+19,1
5,1,GB,1,1,1,68.591145,1,0,1,0,0,5.41E+18,1
3,1,JP,1,1,1,220.308315,0,1,1,1,0,3.61E+18,1
6,1,JP,1,1,1,493.679147,0,1,1,1,0,1.57E+18,1
3,1,DE,1,1,1,1.219606,0,1,1,0,0,3.93E+18,1
5,1,TW,1,1,1,75.696611,1,1,1,0,0,1.33E+19,1
1,1,MX,1,1,1,2.685447,1,0,1,0,0,1.69E+19,1
1,1,JP,1,1,1,8.625493,1,0,1,0,0,1.04E+19,1
6,1,US,1,1,1,109.91,1,0,1,0,0,7.53E+17,1
3,1,GB,1,1,1,14.378839,1,0,1,0,0,6.78E+18,1
7,1,PR,1,1,1,2.97,0,0,1,0,1,1.70E+19,1
6,1,US,1,1,1,24.85,1,0,1,1,0,1.06E+18,1
6,1,US,1,1,1,6.24,1,0,1,1,0,1.08E+19,1
6,1,US,1,1,1,25.95,1,1,1,0,0,1.52E+19,1
6,1,GB,1,1,1,48.147274,1,1,1,1,1,1.81E+19,1
7,1,CL,1,1,1,22.340043,1,0,1,0,0,1.67E+19,1
6,1,US,1,1,1,27.96,1,0,1,0,0,1.59E+19,1
6,1,ES,1,1,1,3.817023,1,0,1,0,1,4.34E+17,1
1,1,FI,1,1,1,5.147909,1,0,1,0,0,1.78E+19,1
1,1,KR,1,1,1,29.415041,1,1,1,1,0,1.21E+19,1
6,1,US,1,1,1,9.98,1,0,1,0,1,8.12E+18,1
4,1,TH,1,1,1,4.694263,1,1,1,0,0,8.06E+18,1
6,1,US,1,1,1,4,1,1,1,0,1,9.12E+17,1
1,1,KR,1,1,1,3.92229,0,1,1,0,0,2.01E+15,1
7,1,KR,1,1,1,31.5,1,1,1,1,0,5.32E+18,1
8,1,DE,1,1,1,152.480434,0,0,1,1,0,1.28E+19,1
6,1,US,1,1,1,24.99,1,1,1,0,0,1.46E+19,1
6,1,US,1,1,1,91.83,1,1,1,0,0,1.01E+18,1
6,1,US,1,1,1,24.97,1,1,1,0,0,1.59E+19,1
3,1,GB,1,1,1,5.093023,1,0,1,1,0,1.58E+18,1
1,1,IN,1,1,1,0.186784,1,0,1,0,0,9.48E+18,1
5,1,ES,1,1,1,17.552393,0,1,1,0,0,8.95E+18,1
1,1,DE,1,1,1,3.705733,0,0,1,0,1,1.02E+18,1
6,1,US,1,1,1,99.99,1,0,1,0,0,3.40E+18,1
1,1,JP,1,1,1,92.387485,1,1,1,1,0,1.05E+19,1
1,1,CR,1,1,1,1.031788,1,0,1,0,0,1.46E+19,1
6,1,US,1,1,1,1919.87,1,0,1,0,0,9.83E+18,1
4,1,DE,1,1,1,6.526512,0,1,1,1,1,1.78E+19,1
1,1,KR,1,1,1,1.956858,1,1,1,0,0,1.14E+18,1
7,1,,1,1,1,23.96,1,0,1,0,0,1.69E+19,1
2,1,JP,1,1,1,37.02979,0,1,1,1,0,3.19E+18,1
2,1,DE,1,1,1,10.087048,0,0,1,0,1,9.56E+18,1
6,1,US,1,1,1,3.57,1,0,1,0,0,1.70E+19,1
6,1,US,1,1,1,17.93,1,0,1,0,0,9.47E+18,1
2,1,KR,1,1,1,5.889566,1,1,1,0,0,8.49E+18,1
5,1,IT,1,1,1,24.631843,1,1,1,0,0,3.89E+18,1
6,1,US,1,1,1,24.95,1,1,1,0,0,3.77E+18,1
2,1,BR,1,1,1,14.560298,1,0,1,0,0,1.22E+19,1
3,1,MX,1,1,1,5.678608,1,0,1,1,0,2.84E+18,1
2,1,DE,1,1,1,0.112202,0,0,1,1,0,6.70E+18,1
0,1,JP,1,0,1,30.578085,0,1,1,1,0,1.44E+19,1
0,1,FR,1,1,1,4.47166,1,0,1,0,0,1.23E+19,1
0,1,FR,1,0,1,1.223012,1,1,1,0,0,4.84E+18,1
6,1,US,1,1,1,0.99,1,1,1,0,0,2.00E+18,1
4,1,JP,1,1,1,89.138935,0,1,1,1,0,1.52E+19,1
6,1,US,1,1,1,54.43,1,0,1,1,0,1.76E+19,1
0,0,GB,1,0,0,1.110809,0,0,1,1,0,5.89E+18,1
1,1,VN,1,1,1,1.98185,0,1,1,0,0,5.07E+18,1
6,1,US,1,1,1,1.99,1,1,1,0,0,7.21E+18,1
1,1,IL,1,1,1,1.295682,1,0,1,0,0,8.46E+18,1
5,1,JP,1,1,1,267.270665,0,1,1,1,0,8.49E+18,1
6,1,US,1,1,1,38.91,1,0,1,1,0,1.78E+19,1
2,1,KR,1,1,1,1.078629,0,0,1,1,0,1.59E+19,1
6,1,US,1,1,1,34.96,1,0,1,0,1,6.75E+18,1
6,1,IT,1,1,1,69.721716,1,1,1,0,0,1.32E+19,1
5,1,FR,1,1,1,11.265329,0,1,1,0,0,1.76E+19,1
0,1,RU,1,0,1,12.638816,1,1,1,0,0,1.67E+19,1
0,0,,1,0,1,20.589508,1,0,1,0,0,3.54E+18,1
2,1,DE,1,1,1,1.223012,0,0,1,1,1,1.30E+19,1
6,1,US,1,1,1,65.92,1,1,1,0,0,5.95E+18,1
4,1,IT,1,1,1,4.884878,1,1,1,0,1,2.90E+18,1
2,1,RU,1,1,1,1.753185,0,1,1,0,0,4.38E+18,1
1,1,TW,1,1,1,5.97615,0,1,1,0,0,1.75E+19,1
1,1,KR,1,1,1,1.961145,0,1,1,0,0,8.65E+18,1
8,1,,1,1,1,134.92,1,0,1,0,0,1.80E+18,1
6,1,US,1,1,1,66.25,1,1,1,0,0,8.02E+18,1
3,1,IT,1,1,1,24.69937,1,0,1,0,0,1.71E+19,1
6,1,US,1,1,1,92.9,1,0,1,0,0,1.74E+17,1
2,1,CA,1,1,1,2.006971,1,1,1,0,0,2.20E+18,1
1,1,GB,1,1,1,10.289345,0,0,1,0,1,1.72E+19,1
2,1,MY,1,1,1,56.635662,1,1,1,0,0,4.63E+18,1
6,1,FR,1,1,1,88.923189,0,1,1,0,0,1.81E+19,1
0,1,GB,1,1,1,9.001567,0,0,1,1,0,9.82E+18,1
8,1,SE,1,1,1,123.984434,0,0,1,1,0,2.90E+18,1
0,0,GR,1,0,0,27.641334,1,0,1,0,0,1.89E+18,1
8,1,CA,1,1,1,91.576275,1,0,1,0,1,1.39E+19,1
7,1,KR,1,1,1,338.327286,1,1,1,1,0,2.64E+18,1
7,1,JP,1,1,1,554.661867,1,1,1,1,0,5.01E+18,1
0,1,,1,1,1,22.93,1,0,1,0,0,9.01E+18,1
4,1,DE,1,1,1,3.802383,0,1,1,0,1,1.71E+19,1
6,1,US,1,1,1,31.96,1,0,1,0,0,1.37E+18,1
6,1,US,1,1,1,4.99,0,1,1,0,0,1.32E+19,1
8,1,TW,1,1,1,39.847631,1,0,1,0,0,1.31E+19,1
2,1,TW,1,1,1,19.92757,1,0,1,0,0,3.88E+18,1
6,1,US,1,1,1,27.18,1,0,1,0,0,2.70E+18,1
0,1,IS,1,1,1,12.17,1,0,1,0,0,1.14E+19,1
6,1,US,1,1,1,15.98,1,1,1,1,0,1.39E+19,1
4,1,BR,1,1,1,14.779199,1,0,1,1,0,6.21E+18,1
6,1,US,1,1,1,149.88,0,0,1,1,0,1.34E+19,1
0,1,GB,1,1,1,0.994336,1,1,1,0,0,1.51E+19,1
7,1,,1,1,1,17.300572,0,0,1,1,0,1.53E+19,1
6,1,US,1,1,1,14.93,0,0,1,1,0,1.58E+19,1
4,1,,1,1,1,255.86,1,0,1,1,0,7.94E+18,1
3,1,DE,1,1,1,23.634016,1,0,1,0,0,3.65E+18,1
6,1,US,1,1,1,41.9,1,0,1,0,0,4.22E+18,1
6,1,US,1,1,1,69.95,1,0,1,0,0,4.16E+18,1
6,1,GB,1,1,1,5.125356,1,0,1,0,0,1.22E+18,1
6,1,US,1,1,1,13.99,0,1,1,0,0,6.68E+18,1
1,1,KR,1,1,1,83.560875,0,1,1,0,0,9.03E+18,1
6,1,US,1,1,1,59.98,1,0,1,1,0,1.37E+19,1
6,1,US,1,1,1,55.21,1,1,1,0,0,1.97E+18,1
5,1,JP,1,1,1,222.298415,0,1,1,1,0,1.27E+19,1
1,1,IN,1,1,1,5.584665,0,1,1,0,0,2.41E+18,1
0,1,ID,0,0,1,0.9769,0,1,1,0,0,7.24E+17,1
6,1,US,1,1,1,16.94,1,0,1,1,0,1.67E+19,1
3,1,MY,1,1,1,2.453698,0,1,1,0,0,3.57E+17,1
1,1,KR,1,1,1,2.941718,1,0,1,0,0,1.81E+19,1
0,1,SK,1,1,1,25.670108,0,1,1,0,0,5.09E+18,1
7,1,KR,1,1,1,12.753288,0,1,1,0,0,3.35E+18,1
6,1,US,1,1,1,4.95,1,0,1,0,0,1.67E+18,1
1,1,SG,1,1,1,75.435738,1,1,1,0,0,1.65E+19,1
6,1,US,1,1,1,4.99,1,0,1,1,0,2.10E+18,1
6,1,AU,1,1,1,11.98929,1,1,1,0,1,1.21E+19,1
6,1,US,1,1,1,18.93,1,0,1,1,0,5.37E+18,1
5,1,JP,1,1,1,71.49149,0,1,1,1,0,2.63E+18,1
6,1,US,1,1,1,674.92,1,0,1,0,0,1.55E+19,1
6,1,US,1,1,1,33.95,1,0,1,1,1,1.65E+19,1
6,1,JP,1,1,1,20.576531,0,1,1,0,0,1.48E+19,1
6,1,BE,1,1,1,23.440642,1,0,1,0,0,1.76E+19,1
5,1,JP,1,1,1,6.469119,1,1,1,0,0,7.72E+18,1
6,1,US,1,1,1,4.29,1,1,1,1,0,1.23E+19,1
2,1,MY,1,1,1,0.914419,0,1,1,0,0,1.13E+19,1
1,1,JP,1,1,1,1.083281,0,1,1,0,0,1.68E+19,1
6,1,US,1,1,1,5.18,1,0,1,0,0,4.77E+18,1
8,1,KR,1,1,1,21.817122,1,1,1,0,0,1.84E+19,1
0,1,MY,1,0,1,4.6624,0,1,1,0,0,6.23E+18,1
5,1,PH,1,1,1,2.599971,0,1,1,0,0,8.64E+18,1
8,1,KR,1,1,1,120.486961,1,1,1,0,0,1.15E+19,1
8,1,KR,1,1,1,385.856043,1,1,1,1,0,3.25E+18,1
2,1,,1,1,1,10.504353,1,0,1,0,0,1.53E+19,1
5,1,RU,1,1,1,71.485609,1,1,1,0,0,1.84E+19,1
4,1,BE,1,1,1,1.227302,0,1,1,0,0,1.08E+19,1
1,1,RU,1,1,1,19.628926,1,0,1,0,0,3.34E+18,1
1,1,JP,1,1,1,73.898641,0,1,1,0,0,5.46E+18,1
5,1,JP,1,1,1,20.673281,0,1,1,1,0,1.51E+19,1
1,1,KR,1,1,1,10.881288,1,1,1,0,0,7.97E+18,1
6,1,US,1,1,1,8.68,1,0,1,0,0,5.67E+18,1
3,1,CA,1,1,1,5.176948,1,1,1,0,0,8.33E+17,1
2,1,JP,1,1,1,11.72316,1,1,1,0,0,1.50E+18,1
6,1,US,1,1,1,7.96,1,0,1,0,0,8.39E+17,1
6,1,DE,1,1,1,432.568026,1,0,1,0,1,3.72E+18,1
0,1,CA,1,1,1,5.264797,1,0,1,1,0,7.64E+18,1
2,1,CA,1,1,1,1.912723,0,0,1,1,1,1.72E+19,1
6,1,US,1,1,1,17.43,1,0,1,0,1,1.41E+19,1
5,1,CH,1,1,1,686.73459,1,1,1,0,0,1.42E+19,1
8,1,ES,1,1,1,66.162051,1,0,1,0,0,4.12E+18,1
6,1,US,1,1,1,24.58,1,0,1,0,0,8.61E+18,1
0,0,PL,1,0,1,3.746757,1,0,1,0,0,2.31E+18,1
5,1,FR,1,1,1,21.86067,1,0,1,0,0,5.84E+18,1
4,1,,1,1,1,9.620681,1,0,1,0,0,8.78E+18,1
1,1,MX,1,1,1,1.017863,1,0,1,1,0,5.31E+18,1
6,1,US,1,1,1,21.95,1,0,1,0,0,1.12E+19,1
4,1,JP,1,1,1,8.625493,1,1,1,1,0,2.14E+18,1
2,1,TH,1,1,1,5.120007,0,1,1,0,0,6.71E+18,1
2,1,JP,1,1,1,97.644648,1,1,1,1,0,1.06E+19,1
6,1,US,1,1,1,11.98,1,0,1,0,0,1.47E+19,1
8,1,CA,1,1,1,122.814122,1,1,1,0,0,1.59E+19,1
6,1,US,1,1,1,12.98,1,0,1,1,1,1.26E+18,1
1,1,FR,1,1,1,13.97304,0,1,1,0,0,1.01E+19,1
5,1,JP,1,1,1,20.212384,1,0,1,1,0,4.29E+18,1
6,1,US,1,1,1,256.43,1,0,1,0,0,2.07E+18,1
4,1,DE,1,1,1,6.142789,0,1,1,0,0,1.28E+19,1
8,1,JP,1,1,1,41.179418,1,1,1,1,0,2.03E+18,1
6,1,US,1,1,1,124.96,1,0,1,0,0,1.78E+19,1
7,1,FR,1,1,1,4.827058,1,0,1,1,0,3.98E+17,1
6,1,US,1,1,1,13.96,1,0,1,0,0,8.43E+18,1
0,0,MX,1,0,1,6.813826,0,0,1,1,0,1.45E+19,1
6,1,US,1,1,1,2.99,1,0,1,0,0,5.94E+18,1
1,1,KR,1,1,1,0.99,1,0,1,0,0,4.02E+17,1
7,1,JP,1,1,1,11.958339,0,1,1,1,0,1.22E+19,1
6,1,US,1,1,1,584.89,1,0,1,0,0,6.66E+18,1
3,1,NO,1,1,1,9.699613,1,0,1,0,0,1.21E+19,1
5,1,IT,1,1,1,213.250378,0,1,1,0,0,2.15E+18,1
8,1,CA,1,1,1,47.50409,1,1,1,1,0,1.37E+19,1
4,1,JP,1,1,1,15.148071,1,1,1,1,0,1.29E+19,1
3,1,TW,1,1,1,20.28571,1,1,1,0,0,1.67E+19,1
3,1,DE,1,1,1,67.236835,0,0,1,0,1,3.12E+18,1
8,1,AU,1,1,1,24.66764,1,1,1,0,1,2.20E+18,1
4,1,AU,1,1,1,14.92392,1,1,1,0,0,1.82E+18,1
6,1,US,1,1,1,26.86,0,1,1,1,0,7.81E+18,1
5,1,RU,1,1,1,14.007671,1,1,1,0,0,1.11E+19,1
2,1,DE,1,1,1,12.331107,0,0,1,1,0,1.39E+18,1
8,1,GB,1,1,1,2.034763,1,1,1,0,1,2.58E+18,1
3,1,JP,1,1,1,31.267412,0,1,1,1,0,1.29E+19,1
6,1,RU,1,1,1,58.972985,1,0,1,0,0,1.25E+19,1
4,1,CA,1,1,1,36.355645,0,1,1,1,0,4.91E+18,1
8,1,JP,1,1,1,462.598428,1,1,1,1,0,1.82E+18,1
4,1,FR,1,1,1,13.738277,1,0,1,0,0,1.92E+18,1
3,1,JP,1,1,1,405.806017,1,0,1,1,0,6.51E+18,1
6,1,US,1,1,1,1.98,1,0,1,0,0,9.59E+18,1
0,1,DE,1,1,1,217.411542,0,0,1,1,0,1.82E+18,1
6,1,US,1,1,1,16,0,0,1,0,1,2.83E+18,1
2,1,DE,1,1,1,24.673435,0,0,1,0,1,1.67E+19,1
6,1,CA,1,1,1,6.943951,1,0,1,0,0,1.53E+18,1
7,1,JP,1,1,1,169.322615,1,1,1,0,0,4.07E+18,1
6,1,US,1,1,1,78.89,1,1,1,0,0,1.12E+19,1
6,1,US,1,1,1,694.86,1,0,1,0,0,6.80E+18,1
6,1,US,1,1,1,4.98,1,0,1,0,1,3.52E+18,1
1,1,GB,1,1,1,145.75969,1,1,1,0,0,8.26E+18,1
8,1,JP,1,1,1,779.666395,1,1,1,1,0,1.55E+19,1
4,1,MY,1,1,1,3.227166,0,1,1,0,0,8.07E+18,1
6,1,US,1,1,1,29.79,0,0,1,1,0,1.83E+19,1
2,1,KR,1,1,1,2.941718,0,1,1,0,0,5.61E+18,1
6,1,US,1,1,1,173.93,1,1,1,0,1,1.78E+19,1
6,1,US,1,1,1,4.97,1,0,1,0,0,1.34E+19,1
6,1,JP,1,1,1,12.947224,1,1,1,1,0,1.39E+19,1
4,1,BR,1,1,1,4.539773,1,0,1,0,0,1.83E+18,1
4,1,AU,1,1,1,16.768295,0,0,1,0,1,2.12E+18,1
6,1,US,1,1,1,12.22,1,0,1,0,0,6.68E+18,1
0,1,DE,1,1,1,1.720175,0,1,1,1,0,1.35E+19,1
0,1,CA,1,0,1,1.029464,1,1,1,0,0,1.07E+18,1
6,1,US,1,1,1,384.53,1,0,1,0,0,1.70E+19,1
2,0,FR,1,0,1,12.456811,0,1,1,0,0,4.91E+18,1
2,1,JP,1,1,1,8.625493,0,1,1,0,0,3.09E+18,1
6,1,US,1,1,1,0.99,1,1,1,0,0,5.29E+18,1
7,1,DE,1,1,1,36.994817,0,1,1,0,1,1.17E+19,1
8,1,JP,1,1,1,368.898493,0,0,1,1,0,4.99E+17,1
7,1,NO,1,1,1,44.341359,1,0,1,0,0,8.14E+18,1
1,1,KR,1,1,1,6.858042,0,1,1,0,0,2.52E+18,1
4,1,ID,1,1,1,1.052046,0,1,1,0,0,4.98E+18,1
6,1,US,1,1,1,89.88,1,0,1,0,0,1.76E+19,1
6,1,,1,1,1,8.97,1,0,1,1,0,1.21E+19,1
8,1,JP,1,1,1,3446.740093,1,1,1,0,0,1.69E+19,1
4,1,IN,1,1,1,134.994119,1,0,1,0,0,1.73E+18,1
6,1,JP,1,1,1,167.374122,0,1,1,1,0,9.11E+17,1
1,1,ID,1,1,1,4.648494,0,1,1,0,0,3.31E+18,1
6,1,US,1,1,1,36.97,1,0,1,0,0,9.44E+18,1
3,1,JP,1,1,1,21.696018,0,1,1,1,0,1.55E+19,1
0,1,FR,1,1,1,2.120636,1,0,1,0,0,5.81E+17,1
3,1,NL,1,1,1,0.223783,0,0,1,1,1,6.39E+18,1
1,1,JP,1,1,1,26.056177,0,1,1,0,0,1.27E+19,1
2,1,ID,1,1,1,3.232392,0,1,1,0,0,1.20E+19,1
8,1,KR,1,1,1,108.65052,1,1,1,0,0,1.19E+19,1
6,1,JP,1,1,1,41.084776,1,0,1,0,0,7.10E+18,1
6,1,US,1,1,1,136.58,1,0,1,0,0,5.79E+18,1
2,1,JP,1,1,1,18.341656,0,1,1,1,0,1.30E+19,1
4,1,,1,1,1,62.97,1,0,1,0,0,6.51E+18,1
2,1,DE,1,1,1,3.669036,0,1,1,0,0,9.92E+18,1
4,1,SG,1,1,1,36.126098,1,0,1,0,1,1.24E+19,1
6,1,US,1,1,1,18.95,0,1,1,0,0,1.24E+19,1
6,1,US,1,1,1,75.95,1,0,1,0,1,1.78E+18,1
8,1,,1,1,1,45.35182,1,0,1,0,0,1.30E+19,1
8,1,DE,1,1,1,45.35182,1,0,1,0,0,1.30E+19,1
1,1,CA,1,1,1,81.461027,1,0,1,0,0,9.89E+18,1
6,1,US,1,1,1,17.85,1,1,1,0,0,5.86E+18,1
2,1,NZ,1,1,1,1.053074,0,0,1,1,0,7.18E+18,1
8,1,JP,1,1,1,105.629874,1,1,1,0,0,2.37E+18,1
6,1,US,1,1,1,19.97,1,0,1,0,0,1.05E+19,1
6,1,US,1,1,1,78.09,1,0,1,0,0,1.69E+19,1
0,0,RU,1,0,0,1.14931,1,1,1,0,0,1.60E+19,1
4,1,GB,1,1,1,20.576268,0,1,1,0,1,1.44E+19,1
5,1,ID,1,1,1,49.093498,0,1,1,0,0,1.36E+19,1
2,1,GB,1,1,1,2.562678,0,0,1,0,1,2.75E+18,1
1,1,HR,1,1,1,34.470618,1,0,1,0,0,8.23E+18,1
1,1,,1,1,1,1.835951,1,0,1,0,0,1.16E+19,1
2,1,TR,1,1,1,5.093891,1,1,1,0,0,5.89E+18,1
6,1,US,1,1,1,2.97,0,1,1,1,0,1.58E+19,1
4,1,CH,1,1,1,8.268114,0,1,1,1,0,7.18E+18,1
6,1,US,1,1,1,66.84,1,0,1,1,0,1.11E+19,1
1,1,BE,1,1,1,11.209078,0,1,1,0,0,1.16E+19,1
8,1,JP,1,1,1,47.959803,1,1,1,1,0,1.19E+19,1
8,1,JP,1,1,1,267.667857,1,1,1,1,0,8.59E+18,1
8,1,JP,1,1,1,183.953765,1,1,1,0,0,3.37E+18,1
4,1,AT,1,1,1,210.242163,0,1,1,0,0,1.78E+18,1
5,1,ID,1,1,1,6.397687,0,1,1,0,0,1.79E+19,1
5,1,MY,1,1,1,0.909846,0,1,1,0,0,8.39E+18,1
8,1,IT,1,1,1,3.665389,1,0,1,0,0,8.45E+18,1
3,1,TR,1,1,1,8.488875,1,1,1,0,0,1.71E+19,1
3,1,JP,1,1,1,179.338378,0,1,1,1,0,1.36E+19,1
1,1,AT,1,1,1,4.847168,0,1,1,0,0,1.11E+19,1
1,1,BE,1,1,1,21.814565,0,1,1,1,1,1.47E+19,1
4,1,ID,1,1,1,1.991213,0,1,1,0,0,8.19E+18,1
4,1,FR,1,1,1,911.01253,1,1,1,0,1,8.07E+18,1
6,1,US,1,1,1,1.05,0,1,1,0,1,8.47E+18,1
6,1,JP,1,1,1,40.317187,1,1,1,1,0,8.20E+18,1
6,1,US,1,1,1,10.98,0,1,1,0,1,1.68E+19,1
0,0,JP,1,0,1,5.211235,0,0,1,1,0,1.30E+19,1
2,1,SK,1,1,1,2.569448,1,0,1,0,0,1.75E+19,1
6,1,US,1,1,1,4.97,1,0,1,1,0,2.28E+18,1
6,1,HK,1,1,1,523.302017,1,1,1,0,0,1.48E+19,1
6,1,US,1,1,1,19.9,1,1,1,0,0,3.98E+18,1
3,1,KR,1,1,1,435.708976,1,1,1,1,0,6.17E+18,1
6,1,US,1,1,1,0.99,1,0,1,0,0,2.93E+18,1
7,1,JP,1,1,1,53.089225,0,1,1,0,0,1.01E+19,1
2,0,CH,1,0,1,18.556223,0,1,1,0,0,8.87E+18,1
8,1,JP,1,1,1,17.573807,0,1,1,0,0,1.43E+19,1
5,1,KR,1,1,1,25.746754,0,0,1,1,0,1.02E+19,1
1,1,MT,1,1,1,2.064534,1,0,1,0,0,1.53E+19,1
8,1,JP,1,1,1,1969.388334,0,1,1,1,0,1.18E+19,1
3,1,LT,1,1,1,39.007551,0,1,1,0,0,1.73E+18,1
6,1,KR,1,1,1,103.683023,0,1,1,0,0,1.16E+19,1
1,1,FR,1,1,1,5.598928,0,1,1,0,1,1.00E+19,1
1,1,TH,1,1,1,5.780039,0,1,1,0,0,2.43E+18,1
6,1,US,1,1,1,9.99,1,0,1,0,1,1.72E+19,1
4,1,RU,1,1,1,6.039103,1,0,1,0,0,1.15E+19,1
2,1,JP,1,1,1,54.138605,1,1,1,1,0,5.50E+18,1
6,1,KR,1,1,1,360.043008,1,1,1,0,0,2.54E+18,1
1,1,FR,1,1,1,24.597098,1,0,1,0,0,1.19E+19,1
6,1,US,1,1,1,4.99,0,0,1,1,0,7.26E+17,1
6,1,JP,1,1,1,6.484719,0,1,1,0,0,1.53E+19,1
7,1,TW,1,1,1,192.666346,1,1,1,0,0,5.87E+18,1
8,1,SA,1,1,1,32.78702,0,1,1,0,0,1.39E+19,1
8,1,MX,1,1,1,48.262709,1,0,1,0,1,1.72E+19,1
2,1,AU,1,1,1,4.70359,0,0,1,1,1,3.89E+18,1
6,1,US,1,1,1,541.87,1,0,1,0,0,1.67E+18,1
7,1,NL,1,1,1,26.634772,0,1,1,0,0,1.13E+19,1
5,1,GB,1,1,1,14.034907,1,0,1,0,1,7.77E+18,1
1,1,LV,1,1,1,42.902988,1,0,1,0,0,8.98E+18,1
1,1,TH,1,1,1,0.951469,0,1,1,0,0,5.27E+18,1
6,1,US,1,1,1,7.53,0,0,1,0,1,1.49E+19,1
6,1,US,1,1,1,59.98,1,1,1,0,0,1.34E+19,1
1,1,IT,1,1,1,1.223012,0,1,1,0,0,1.63E+19,1
4,1,KR,1,1,1,2.94,1,1,1,0,0,1.11E+19,1
6,1,US,1,1,1,5.97,1,0,1,0,0,5.41E+18,1
6,1,JP,1,1,1,14.37582,0,1,1,0,0,1.45E+19,1
7,1,HK,1,1,1,101.744431,0,1,1,0,0,1.12E+19,1
6,1,US,1,1,1,20.57,1,0,1,1,0,1.48E+19,1
6,1,US,1,1,1,15.97,1,0,1,0,0,2.55E+18,1
6,1,MY,1,1,1,16.989167,0,1,1,0,0,3.11E+18,1
3,1,MX,1,1,1,10.688081,1,0,1,0,0,1.77E+19,1
2,1,TR,1,1,1,0.988197,1,1,1,0,0,1.70E+19,1
6,1,JP,1,1,1,5.211235,0,1,1,0,0,1.75E+19,1
2,1,FR,1,1,1,0.998606,1,0,1,0,0,1.44E+19,1
1,1,TR,1,1,1,24.751048,0,1,1,0,0,1.79E+19,1
2,1,GB,1,1,1,1.068855,1,0,1,0,0,3.40E+18,1
6,1,JP,1,1,1,19.644731,0,1,1,0,0,1.51E+19,1
2,1,TR,1,1,1,37.645866,0,1,1,0,0,6.93E+18,1
6,1,US,1,1,1,143.92,1,1,1,0,0,1.18E+19,1
4,1,JP,1,1,1,10.840727,1,1,1,1,0,1.73E+19,1
5,1,JP,1,1,1,79.22836,1,1,1,1,0,1.27E+19,1
0,1,ID,1,0,1,0.225438,0,1,1,0,0,1.64E+19,1
4,1,AT,1,1,1,23.836689,1,1,1,0,0,3.74E+18,1
6,1,US,1,1,1,81.86,1,0,1,0,0,5.65E+18,1
0,1,ID,0,0,1,0.003757,0,1,1,0,0,1.78E+19,1
8,1,GB,1,1,1,829.126589,1,0,1,0,0,3.36E+18,1
0,1,RU,1,0,1,22.77724,1,0,1,0,0,7.71E+18,1
8,1,KR,1,1,1,4.902863,0,1,1,0,0,1.72E+19,1
2,1,AR,1,1,1,0.99,1,0,1,0,0,1.60E+19,1
2,1,IT,1,1,1,1.223012,0,1,1,0,0,3.21E+17,1
1,1,ID,1,1,1,1.127192,0,1,1,0,0,1.35E+19,1
8,1,FR,1,1,1,14.818913,1,1,1,1,1,1.72E+19,1
8,1,JP,1,1,1,375.77781,0,1,1,1,0,2.98E+17,1
4,1,GB,1,1,1,3.824666,1,0,1,1,0,6.90E+18,1
6,1,DE,1,1,1,16.284694,0,0,1,1,0,7.41E+18,1
0,0,SA,1,0,1,0.983963,1,0,1,0,0,1.78E+19,1
3,1,JP,1,1,1,4.492444,0,1,1,1,0,1.21E+18,1
3,1,RU,1,1,1,14.106498,0,1,1,0,0,6.44E+18,1
2,1,DE,1,1,1,1.223012,0,1,1,0,0,1.03E+19,1
5,1,FR,1,1,1,2.450747,0,1,1,0,0,7.05E+18,1
6,1,US,1,1,1,11.96,1,1,1,0,0,8.65E+18,1
6,1,,1,1,1,44.96,1,0,1,1,0,1.71E+19,1
7,1,MX,1,1,1,27.935675,1,0,1,0,0,3.23E+18,1
6,1,US,1,1,1,0.99,1,0,1,0,0,5.69E+17,1
1,1,JP,1,1,1,24.479885,0,0,1,1,0,1.44E+19,1
3,1,TW,1,1,1,10.62408,1,1,1,0,0,1.78E+19,1
6,1,US,1,1,1,50.91,1,0,1,0,0,2.41E+18,1
2,1,KR,1,1,1,5.23,1,0,1,0,0,4.71E+18,1
7,1,GB,1,1,1,141.490035,1,0,1,0,0,9.81E+18,1
